game,tick,actor_id,name,strategy,n_props,port_wealth,cash,final_score,risk_cost
14,2,ai2,Ms Di Vidend,yield,3,261615.0,1261786.0,2605572.0,0.0
14,3,player,You,player,4,635325.0,588314.0,1807907.0,0.0
14,3,ai1,Mr Reid Furbish,brrr,2,321884.0,1221521.0,5981024.0,126805.0
14,3,ai2,Ms Di Vidend,yield,4,320669.0,1229461.0,2605572.0,0.0
14,4,player,You,player,4,691945.0,610348.0,1807907.0,0.0
14,4,ai1,Mr Reid Furbish,brrr,2,354661.0,1243202.0,5981024.0,126805.0
14,4,ai2,Ms Di Vidend,yield,4,358072.0,1255667.0,2605572.0,0.0
14,5,player,You,player,4,738745.0,643109.0,1807907.0,0.0
14,5,ai1,Mr Reid Furbish,brrr,2,357491.0,1284214.0,5981024.0,126805.0
14,5,ai2,Ms Di Vidend,yield,4,390719.0,1307549.0,2605572.0,0.0
14,6,player,You,player,4,776360.0,678184.0,1807907.0,0.0
14,6,ai1,Mr Reid Furbish,brrr,3,392150.0,1310216.0,5981024.0,126805.0
14,6,ai2,Ms Di Vidend,yield,5,460672.0,1311164.0,2605572.0,0.0
14,7,player,You,player,4,820295.0,714062.0,1807907.0,0.0
14,7,ai1,Mr Reid Furbish,brrr,3,433182.0,1346897.0,5981024.0,126805.0
14,7,ai2,Ms Di Vidend,yield,5,513836.0,1358347.0,2605572.0,0.0
14,8,player,You,player,4,884509.0,750805.0,1807907.0,0.0
14,8,ai1,Mr Reid Furbish,brrr,3,496278.0,1384204.0,5981024.0,126805.0
14,8,ai2,Ms Di Vidend,yield,6,664511.0,1317352.0,2605572.0,0.0
14,9,player,You,player,4,952103.0,790635.0,1807907.0,0.0
14,9,ai1,Mr Reid Furbish,brrr,3,526241.0,1433812.0,5981024.0,126805.0
14,9,ai2,Ms Di Vidend,yield,6,850588.0,1350594.0,2605572.0,0.0
14,10,player,You,player,4,1036595.0,819596.0,1807907.0,0.0
14,10,ai1,Mr Reid Furbish,brrr,3,527075.0,1536768.0,5981024.0,126805.0
14,10,ai2,Ms Di Vidend,yield,6,1113103.0,1412057.0,2605572.0,0.0
14,11,player,You,player,4,1083659.0,899701.0,1807907.0,0.0
14,11,ai1,Mr Reid Furbish,brrr,3,578720.0,1590464.0,5981024.0,126805.0
14,11,ai2,Ms Di Vidend,yield,6,1238953.0,1453555.0,2605572.0,0.0
14,12,player,You,player,4,1171531.0,931495.0,1807907.0,0.0
14,12,ai1,Mr Reid Furbish,brrr,3,630366.0,1635298.0,5981024.0,126805.0
14,12,ai2,Ms Di Vidend,yield,6,1364803.0,1497669.0,2605572.0,0.0
14,13,player,You,player,4,1323617.0,964044.0,1807907.0,0.0
14,13,ai1,Mr Reid Furbish,brrr,4,1026080.0,1374891.0,5981024.0,126805.0
14,13,ai2,Ms Di Vidend,yield,6,1582620.0,1549061.0,2605572.0,0.0
14,14,player,You,player,4,1543296.0,1001958.0,1807907.0,0.0
14,14,ai1,Mr Reid Furbish,brrr,4,1618866.0,1412335.0,5981024.0,126805.0
14,14,ai2,Ms Di Vidend,yield,6,1897244.0,1599153.0,2605572.0,0.0
14,15,player,You,player,4,1601931.0,1077791.0,1807907.0,0.0
14,15,ai1,Mr Reid Furbish,brrr,4,2798470.0,1450312.0,5981024.0,126805.0
14,15,ai2,Ms Di Vidend,yield,6,2037615.0,1655904.0,2605572.0,0.0
14,16,player,You,player,4,1656006.0,1107351.0,1807907.0,0.0
14,16,ai1,Mr Reid Furbish,brrr,4,5823740.0,1046700.0,5981024.0,126805.0
14,16,ai2,Ms Di Vidend,yield,6,2115061.0,1702132.0,2605572.0,0.0
14,17,player,You,player,4,1656006.0,1144484.0,1807907.0,0.0
14,17,ai1,Mr Reid Furbish,brrr,4,5461852.0,1085941.0,5981024.0,126805.0
14,17,ai2,Ms Di Vidend,yield,6,2115061.0,1769846.0,2605572.0,0.0
14,18,player,You,player,4,1656006.0,1177546.0,1807907.0,0.0
14,18,ai1,Mr Reid Furbish,brrr,4,5392695.0,1203534.0,5981024.0,126805.0
14,18,ai2,Ms Di Vidend,yield,6,2115061.0,1825205.0,2605572.0,0.0
14,19,player,You,player,4,1645867.0,1223866.0,1807907.0,0.0
14,19,ai1,Mr Reid Furbish,brrr,4,5825465.0,762249.0,5981024.0,126805.0
14,19,ai2,Ms Di Vidend,yield,6,2100540.0,1889193.0,2605572.0,0.0
14,20,player,You,player,4,1676284.0,1268622.0,1807907.0,0.0
14,20,ai1,Mr Reid Furbish,brrr,4,6779964.0,798865.0,5981024.0,126805.0
14,20,ai2,Ms Di Vidend,yield,6,2144103.0,1960469.0,2605572.0,0.0
15,1,player,You,player,3,1089650.0,561578.0,2019413.0,0.0
15,1,ai1,Mr Hugh Price,capital,3,1029075.0,489631.0,3405464.0,0.0
15,1,ai2,Mr Max Lever,leverage,2,258600.0,1192310.0,1176784.0,0.0
15,2,player,You,player,4,1119425.0,529686.0,2019413.0,0.0
15,2,ai1,Mr Hugh Price,capital,4,1448782.0,323852.0,3405464.0,0.0
15,2,ai2,Mr Max Lever,leverage,2,239850.0,1193446.0,1176784.0,0.0
15,3,player,You,player,4,1117643.0,544538.0,2019413.0,0.0
15,3,ai1,Mr Hugh Price,capital,5,1663437.0,184002.0,3405464.0,0.0
15,3,ai2,Mr Max Lever,leverage,3,291538.0,1117582.0,1176784.0,0.0
15,4,player,You,player,5,1133435.0,558941.0,2019413.0,0.0
15,4,ai1,Mr Hugh Price,capital,5,1777065.0,208764.0,3405464.0,0.0
15,4,ai2,Mr Max Lever,leverage,3,367558.0,1134663.0,1176784.0,0.0
15,5,player,You,player,5,1203170.0,580990.0,2019413.0,0.0
15,5,ai1,Mr Hugh Price,capital,5,1689746.0,530426.0,3405464.0,0.0
15,5,ai2,Mr Max Lever,leverage,4,492203.0,1125106.0,1176784.0,0.0
15,6,player,You,player,5,1263599.0,606183.0,2019413.0,0.0
15,6,ai1,Mr Hugh Price,capital,5,1724933.0,639845.0,3405464.0,0.0
15,6,ai2,Mr Max Lever,leverage,5,561805.0,1085054.0,1176784.0,0.0
15,7,player,You,player,6,1351815.0,575535.0,2019413.0,0.0
15,7,ai1,Mr Hugh Price,capital,5,1650342.0,809601.0,3405464.0,0.0
15,7,ai2,Mr Max Lever,leverage,5,609811.0,1101110.0,1176784.0,0.0
15,8,player,You,player,6,1411871.0,587811.0,2019413.0,0.0
15,8,ai1,Mr Hugh Price,capital,6,1776885.0,745356.0,3405464.0,0.0
15,8,ai2,Mr Max Lever,leverage,6,685051.0,1039281.0,1176784.0,0.0
15,9,player,You,player,7,1495461.0,575086.0,2019413.0,0.0
15,9,ai1,Mr Hugh Price,capital,6,1863903.0,760057.0,3405464.0,0.0
15,9,ai2,Mr Max Lever,leverage,6,721945.0,1066290.0,1176784.0,0.0
15,10,player,You,player,7,1564560.0,613793.0,2019413.0,0.0
15,10,ai1,Mr Hugh Price,capital,7,2381865.0,286354.0,3405464.0,0.0
15,10,ai2,Mr Max Lever,leverage,6,725114.0,1139152.0,1176784.0,0.0
15,11,player,You,player,7,1576521.0,718252.0,2019413.0,0.0
15,11,ai1,Mr Hugh Price,capital,7,3050481.0,342562.0,3405464.0,0.0
15,11,ai2,Mr Max Lever,leverage,6,586781.0,1351392.0,1176784.0,0.0
15,12,player,You,player,8,1687326.0,708566.0,2019413.0,0.0
15,12,ai1,Mr Hugh Price,capital,7,3158224.0,423621.0,3405464.0,0.0
15,12,ai2,Mr Max Lever,leverage,6,601549.0,1405839.0,1176784.0,0.0
15,13,player,You,player,8,1675206.0,790222.0,2019413.0,0.0
15,13,ai1,Mr Hugh Price,capital,7,3031080.0,589493.0,3405464.0,0.0
15,13,ai2,Mr Max Lever,leverage,7,634097.0,1405357.0,1176784.0,0.0
15,14,player,You,player,8,1705892.0,832077.0,2019413.0,0.0
15,14,ai1,Mr Hugh Price,capital,7,2553300.0,1074483.0,3405464.0,0.0
15,14,ai2,Mr Max Lever,leverage,7,659222.0,1421614.0,1176784.0,0.0
15,15,player,You,player,8,1705384.0,887262.0,2019413.0,0.0
15,15,ai1,Mr Hugh Price,capital,7,2120419.0,1261402.0,3405464.0,0.0
15,15,ai2,Mr Max Lever,leverage,8,682812.0,1421026.0,1176784.0,0.0
15,16,player,You,player,8,1677135.0,1003413.0,2019413.0,0.0
15,16,ai1,Mr Hugh Price,capital,7,2414757.0,1289737.0,3405464.0,0.0
15,16,ai2,Mr Max Lever,leverage,8,725799.0,1450330.0,1176784.0,0.0
15,17,player,You,player,9,1741006.0,1017653.0,2019413.0,0.0
15,17,ai1,Mr Hugh Price,capital,7,2828000.0,1317648.0,3405464.0,0.0
15,17,ai2,Mr Max Lever,leverage,8,733455.0,1520110.0,1176784.0,0.0
15,18,player,You,player,9,1747459.0,1067725.0,2019413.0,0.0
15,18,ai1,Mr Hugh Price,capital,7,2730994.0,1377806.0,3405464.0,0.0
15,18,ai2,Mr Max Lever,leverage,8,711205.0,1546524.0,1176784.0,0.0
15,19,player,You,player,9,2091622.0,1167263.0,2019413.0,0.0
15,19,ai1,Mr Hugh Price,capital,7,2856034.0,1890237.0,3405464.0,0.0
15,19,ai2,Mr Max Lever,leverage,8,880046.0,1642479.0,1176784.0,0.0
15,20,player,You,player,9,2209905.0,1230508.0,2019413.0,0.0
15,20,ai1,Mr Hugh Price,capital,6,2564459.0,2341004.0,3405464.0,0.0
15,20,ai2,Mr Max Lever,leverage,8,948421.0,1707363.0,1176784.0,0.0
16,1,player,You,player,3,1310250.0,462146.0,1155519.0,0.0
16,1,ai1,Mr Hugh Price,capital,3,1029075.0,503521.0,1273224.0,37025.0
16,1,ai2,Mr Ray Novate,value_add,2,328900.0,1133044.0,583734.0,23152.0
16,2,player,You,player,3,1386970.0,489574.0,1155519.0,0.0
16,2,ai1,Mr Hugh Price,capital,3,1398133.0,512745.0,1273224.0,37025.0
16,2,ai2,Mr Ray Novate,value_add,2,341488.0,1161103.0,583734.0,23152.0
16,3,player,You,player,4,1550249.0,473409.0,1155519.0,0.0
16,3,ai1,Mr Hugh Price,capital,3,1465566.0,538943.0,1273224.0,37025.0
16,3,ai2,Mr Ray Novate,value_add,2,348439.0,1182052.0,583734.0,23152.0
16,4,player,You,player,4,1627485.0,496090.0,1155519.0,0.0
16,4,ai1,Mr Hugh Price,capital,3,1545260.0,566723.0,1273224.0,37025.0
16,4,ai2,Mr Ray Novate,value_add,2,364349.0,1189228.0,583734.0,23152.0
16,5,player,You,player,5,1593172.0,514505.0,1155519.0,0.0
16,5,ai1,Mr Hugh Price,capital,3,1185387.0,879973.0,1273224.0,37025.0
16,5,ai2,Mr Ray Novate,value_add,3,385222.0,1162448.0,583734.0,23152.0
16,6,player,You,player,5,1411908.0,533777.0,1155519.0,0.0
16,6,ai1,Mr Hugh Price,capital,3,798150.0,927401.0,1273224.0,37025.0
16,6,ai2,Mr Ray Novate,value_add,3,331210.0,1172358.0,583734.0,23152.0
16,7,player,You,player,5,1268826.0,557692.0,1155519.0,0.0
16,7,ai1,Mr Hugh Price,capital,2,480490.0,1218349.0,1273224.0,37025.0
16,7,ai2,Mr Ray Novate,value_add,3,278685.0,1186312.0,583734.0,23152.0
16,8,player,You,player,6,1363947.0,578370.0,1155519.0,0.0
16,8,ai1,Mr Hugh Price,capital,1,187146.0,1559165.0,1273224.0,37025.0
16,8,ai2,Mr Ray Novate,value_add,4,337981.0,1135794.0,583734.0,23152.0
16,9,player,You,player,6,1405686.0,611573.0,1155519.0,0.0
16,9,ai1,Mr Hugh Price,capital,2,714019.0,947404.0,1273224.0,37025.0
16,9,ai2,Mr Ray Novate,value_add,4,348957.0,1146494.0,583734.0,23152.0
16,10,player,You,player,7,1395236.0,608621.0,1155519.0,0.0
16,10,ai1,Mr Hugh Price,capital,2,992805.0,990475.0,1273224.0,37025.0
16,10,ai2,Mr Ray Novate,value_add,4,334169.0,1164558.0,583734.0,23152.0
16,11,player,You,player,7,1357746.0,636570.0,1155519.0,0.0
16,11,ai1,Mr Hugh Price,capital,3,1137430.0,812819.0,1273224.0,37025.0
16,11,ai2,Mr Ray Novate,value_add,5,384446.0,1100269.0,583734.0,23152.0
16,12,player,You,player,8,1341016.0,641796.0,1155519.0,0.0
16,12,ai1,Mr Hugh Price,capital,2,1023914.0,957347.0,1273224.0,37025.0
16,12,ai2,Mr Ray Novate,value_add,5,425712.0,1127902.0,583734.0,23152.0
16,13,player,You,player,8,1333323.0,673326.0,1155519.0,0.0
16,13,ai1,Mr Hugh Price,capital,1,822349.0,1171069.0,1273224.0,37025.0
16,13,ai2,Mr Ray Novate,value_add,5,488733.0,1132878.0,583734.0,23152.0
16,14,player,You,player,9,1362211.0,697091.0,1155519.0,0.0
16,14,ai1,Mr Hugh Price,capital,2,1023960.0,962796.0,1273224.0,37025.0
16,14,ai2,Mr Ray Novate,value_add,5,470411.0,1170881.0,583734.0,23152.0
16,15,player,You,player,10,1407291.0,687026.0,1155519.0,0.0
16,15,ai1,Mr Hugh Price,capital,3,1367669.0,668451.0,1273224.0,37025.0
16,15,ai2,Mr Ray Novate,value_add,5,418512.0,1289170.0,583734.0,23152.0
16,16,player,You,player,11,1515542.0,718155.0,1155519.0,0.0
16,16,ai1,Mr Hugh Price,capital,4,1863263.0,477645.0,1273224.0,37025.0
16,16,ai2,Mr Ray Novate,value_add,6,500896.0,1282415.0,583734.0,23152.0
16,17,player,You,player,11,1607702.0,770453.0,1155519.0,0.0
16,17,ai1,Mr Hugh Price,capital,4,1680787.0,895566.0,1273224.0,37025.0
16,17,ai2,Mr Ray Novate,value_add,6,554227.0,1330446.0,583734.0,23152.0
16,18,player,You,player,11,1662302.0,798418.0,1155519.0,0.0
16,18,ai1,Mr Hugh Price,capital,4,1665988.0,1014010.0,1273224.0,37025.0
16,18,ai2,Mr Ray Novate,value_add,6,590877.0,1364746.0,583734.0,23152.0
16,19,player,You,player,12,1727256.0,813809.0,1155519.0,0.0
16,19,ai1,Mr Hugh Price,capital,4,1495282.0,1256863.0,1273224.0,37025.0
16,19,ai2,Mr Ray Novate,value_add,6,558586.0,1460876.0,583734.0,23152.0
16,20,player,You,player,12,1782576.0,872943.0,1155519.0,0.0
16,20,ai1,Mr Hugh Price,capital,4,1451193.0,1359056.0,1273224.0,37025.0
16,20,ai2,Mr Ray Novate,value_add,7,620982.0,1461904.0,583734.0,23152.0
17,1,player,You,player,3,503050.0,560751.0,801723.0,19494.0
17,1,ai1,Mr Max Lever,leverage,2,258600.0,1197123.0,1668117.0,58202.0
17,1,ai2,Mr Reid Furbish,brrr,2,302100.0,1166290.0,398919.0,21968.0
17,2,player,You,player,3,516818.0,576763.0,801723.0,19494.0
17,2,ai1,Mr Max Lever,leverage,2,244205.0,1228165.0,1668117.0,58202.0
17,2,ai2,Mr Reid Furbish,brrr,2,306349.0,1187546.0,398919.0,21968.0
17,3,player,You,player,3,536376.0,585676.0,801723.0,19494.0
17,3,ai1,Mr Max Lever,leverage,2,231407.0,1265460.0,1668117.0,58202.0
17,3,ai2,Mr Reid Furbish,brrr,2,306916.0,1207366.0,398919.0,21968.0
17,4,player,You,player,4,682342.0,551997.0,801723.0,19494.0
17,4,ai1,Mr Max Lever,leverage,2,245342.0,1306039.0,1668117.0,58202.0
17,4,ai2,Mr Reid Furbish,brrr,2,332103.0,1220921.0,398919.0,21968.0
17,5,player,You,player,4,712883.0,570011.0,801723.0,19494.0
17,5,ai1,Mr Max Lever,leverage,2,254632.0,1350161.0,1668117.0,58202.0
17,5,ai2,Mr Reid Furbish,brrr,3,342776.0,1224178.0,398919.0,21968.0
17,6,player,You,player,5,769531.0,575928.0,801723.0,19494.0
17,6,ai1,Mr Max Lever,leverage,2,265611.0,1396799.0,1668117.0,58202.0
17,6,ai2,Mr Reid Furbish,brrr,3,367121.0,1258216.0,398919.0,21968.0
17,7,player,You,player,5,756123.0,598798.0,801723.0,19494.0
17,7,ai1,Mr Max Lever,leverage,2,258855.0,1440829.0,1668117.0,58202.0
17,7,ai2,Mr Reid Furbish,brrr,3,362416.0,1294793.0,398919.0,21968.0
17,8,player,You,player,6,678480.0,586387.0,801723.0,19494.0
17,8,ai1,Mr Max Lever,leverage,2,231407.0,1468759.0,1668117.0,58202.0
17,8,ai2,Mr Reid Furbish,brrr,3,324268.0,1313910.0,398919.0,21968.0
17,9,player,You,player,7,612091.0,577464.0,801723.0,19494.0
17,9,ai1,Mr Max Lever,leverage,3,428932.0,1189829.0,1668117.0,58202.0
17,9,ai2,Mr Reid Furbish,brrr,4,326669.0,1279858.0,398919.0,21968.0
17,10,player,You,player,8,735040.0,509507.0,801723.0,19494.0
17,10,ai1,Mr Max Lever,leverage,4,837782.0,1105036.0,1668117.0,58202.0
17,10,ai2,Mr Reid Furbish,brrr,4,334227.0,1307006.0,398919.0,21968.0
17,11,player,You,player,9,833314.0,500568.0,801723.0,19494.0
17,11,ai1,Mr Max Lever,leverage,4,958769.0,1130294.0,1668117.0,58202.0
17,11,ai2,Mr Reid Furbish,brrr,4,339342.0,1327974.0,398919.0,21968.0
17,12,player,You,player,9,808303.0,529653.0,801723.0,19494.0
17,12,ai1,Mr Max Lever,leverage,5,1089802.0,1045681.0,1668117.0,58202.0
17,12,ai2,Mr Reid Furbish,brrr,5,346415.0,1316380.0,398919.0,21968.0
17,13,player,You,player,9,782396.0,567293.0,801723.0,19494.0
17,13,ai1,Mr Max Lever,leverage,5,881884.0,1324542.0,1668117.0,58202.0
17,13,ai2,Mr Reid Furbish,brrr,5,335521.0,1340358.0,398919.0,21968.0
17,14,player,You,player,9,728247.0,640204.0,801723.0,19494.0
17,14,ai1,Mr Max Lever,leverage,5,755595.0,1458542.0,1668117.0,58202.0
17,14,ai2,Mr Reid Furbish,brrr,5,322698.0,1370033.0,398919.0,21968.0
17,15,player,You,player,10,748978.0,647786.0,801723.0,19494.0
17,15,ai1,Mr Max Lever,leverage,6,948055.0,1231502.0,1668117.0,58202.0
17,15,ai2,Mr Reid Furbish,brrr,4,309353.0,1406896.0,398919.0,21968.0
17,16,player,You,player,10,753772.0,700487.0,801723.0,19494.0
17,16,ai1,Mr Max Lever,leverage,6,1215695.0,1298978.0,1668117.0,58202.0
17,16,ai2,Mr Reid Furbish,brrr,5,343155.0,1403950.0,398919.0,21968.0
17,17,player,You,player,10,781819.0,748154.0,801723.0,19494.0
17,17,ai1,Mr Max Lever,leverage,7,1356620.0,1238939.0,1668117.0,58202.0
17,17,ai2,Mr Reid Furbish,brrr,5,348439.0,1417615.0,398919.0,21968.0
17,18,player,You,player,10,841312.0,813761.0,801723.0,19494.0
17,18,ai1,Mr Max Lever,leverage,7,1590958.0,1284226.0,1668117.0,58202.0
17,18,ai2,Mr Reid Furbish,brrr,5,378583.0,1442373.0,398919.0,21968.0
17,19,player,You,player,11,949164.0,815479.0,801723.0,19494.0
17,19,ai1,Mr Max Lever,leverage,7,1458470.0,1610162.0,1668117.0,58202.0
17,19,ai2,Mr Reid Furbish,brrr,4,376774.0,1489676.0,398919.0,21968.0
17,20,player,You,player,12,1026008.0,832208.0,801723.0,19494.0
17,20,ai1,Mr Max Lever,leverage,7,1521831.0,1683489.0,1668117.0,58202.0
17,20,ai2,Mr Reid Furbish,brrr,5,426952.0,1464935.0,398919.0,21968.0
18,1,player,You,player,3,499850.0,563502.0,705441.0,0.0
18,1,ai1,Mr Ray Novate,value_add,2,328900.0,1128968.0,354132.0,0.0
18,1,ai2,Mr Reid Furbish,brrr,2,302100.0,1167393.0,537974.0,6808.0
18,2,player,You,player,3,451434.0,578032.0,705441.0,0.0
18,2,ai1,Mr Ray Novate,value_add,2,287949.0,1144768.0,354132.0,0.0
18,2,ai2,Mr Reid Furbish,brrr,2,269464.0,1182873.0,537974.0,6808.0
18,3,player,You,player,3,394902.0,590187.0,705441.0,0.0
18,3,ai1,Mr Ray Novate,value_add,2,238179.0,1140453.0,354132.0,0.0
18,3,ai2,Mr Reid Furbish,brrr,2,221300.0,1187407.0,537974.0,6808.0
18,4,player,You,player,4,437989.0,569696.0,705441.0,0.0
18,4,ai1,Mr Ray Novate,value_add,2,252381.0,1138207.0,354132.0,0.0
18,4,ai2,Mr Reid Furbish,brrr,2,239202.0,1186675.0,537974.0,6808.0
18,5,player,You,player,4,423921.0,586425.0,705441.0,0.0
18,5,ai1,Mr Ray Novate,value_add,3,312172.0,1068738.0,354132.0,0.0
18,5,ai2,Mr Reid Furbish,brrr,3,246466.0,1179022.0,537974.0,6808.0
18,6,player,You,player,5,410506.0,591860.0,705441.0,0.0
18,6,ai1,Mr Ray Novate,value_add,3,325324.0,1077727.0,354132.0,0.0
18,6,ai2,Mr Reid Furbish,brrr,3,236013.0,1184584.0,537974.0,6808.0
18,7,player,You,player,5,381299.0,612790.0,705441.0,0.0
18,7,ai1,Mr Ray Novate,value_add,3,342686.0,1064811.0,354132.0,0.0
18,7,ai2,Mr Reid Furbish,brrr,3,224010.0,1204062.0,537974.0,6808.0
18,8,player,You,player,6,373210.0,629963.0,705441.0,0.0
18,8,ai1,Mr Ray Novate,value_add,3,315894.0,1080283.0,354132.0,0.0
18,8,ai2,Mr Reid Furbish,brrr,3,215068.0,1227158.0,537974.0,6808.0
18,9,player,You,player,6,359650.0,660749.0,705441.0,0.0
18,9,ai1,Mr Ray Novate,value_add,3,315894.0,1087006.0,354132.0,0.0
18,9,ai2,Mr Reid Furbish,brrr,4,377521.0,1026915.0,537974.0,6808.0
18,10,player,You,player,7,371478.0,661948.0,705441.0,0.0
18,10,ai1,Mr Ray Novate,value_add,3,321608.0,1109704.0,354132.0,0.0
18,10,ai2,Mr Reid Furbish,brrr,4,554626.0,968797.0,537974.0,6808.0
18,11,player,You,player,8,428895.0,612266.0,705441.0,0.0
18,11,ai1,Mr Ray Novate,value_add,3,331131.0,1134607.0,354132.0,0.0
18,11,ai2,Mr Reid Furbish,brrr,5,537300.0,956035.0,537974.0,6808.0
18,12,player,You,player,9,495742.0,630648.0,705441.0,0.0
18,12,ai1,Mr Ray Novate,value_add,3,358750.0,1159856.0,354132.0,0.0
18,12,ai2,Mr Reid Furbish,brrr,5,583410.0,972197.0,537974.0,6808.0
18,13,player,You,player,9,529277.0,674797.0,705441.0,0.0
18,13,ai1,Mr Ray Novate,value_add,3,346805.0,1202299.0,354132.0,0.0
18,13,ai2,Mr Reid Furbish,brrr,5,475300.0,1164935.0,537974.0,6808.0
18,14,player,You,player,10,567933.0,705319.0,705441.0,0.0
18,14,ai1,Mr Ray Novate,value_add,3,362043.0,1227805.0,354132.0,0.0
18,14,ai2,Mr Reid Furbish,brrr,4,403778.0,1311093.0,537974.0,6808.0
18,15,player,You,player,10,547981.0,771913.0,705441.0,0.0
18,15,ai1,Mr Ray Novate,value_add,3,371567.0,1248742.0,354132.0,0.0
18,15,ai2,Mr Reid Furbish,brrr,5,441009.0,1324758.0,537974.0,6808.0
18,16,player,You,player,11,599280.0,779135.0,705441.0,0.0
18,16,ai1,Mr Ray Novate,value_add,3,382995.0,1266796.0,354132.0,0.0
18,16,ai2,Mr Reid Furbish,brrr,5,460558.0,1354708.0,537974.0,6808.0
18,17,player,You,player,11,635118.0,833293.0,705441.0,0.0
18,17,ai1,Mr Ray Novate,value_add,3,378755.0,1312475.0,354132.0,0.0
18,17,ai2,Mr Reid Furbish,brrr,5,485751.0,1391384.0,537974.0,6808.0
18,18,player,You,player,11,667734.0,901507.0,705441.0,0.0
18,18,ai1,Mr Ray Novate,value_add,4,441825.0,1269008.0,354132.0,0.0
18,18,ai2,Mr Reid Furbish,brrr,5,518314.0,1400932.0,537974.0,6808.0
18,19,player,You,player,11,690571.0,987128.0,705441.0,0.0
18,19,ai1,Mr Ray Novate,value_add,4,496829.0,1285098.0,354132.0,0.0
18,19,ai2,Mr Reid Furbish,brrr,4,557168.0,1441105.0,537974.0,6808.0
18,20,player,You,player,12,711210.0,1037231.0,705441.0,0.0
18,20,ai1,Mr Ray Novate,value_add,4,535171.0,1294961.0,354132.0,0.0
18,20,ai2,Mr Reid Furbish,brrr,5,655033.0,1360749.0,537974.0,6808.0
19,1,player,You,player,3,695050.0,573023.0,2935834.0,0.0
19,1,ai1,Mr Reid Furbish,brrr,2,302100.0,1159433.0,6254742.0,74305.0
19,1,ai2,Mr Ray Novate,value_add,2,328900.0,1132453.0,2574362.0,0.0
19,2,player,You,player,3,784208.0,591108.0,2935834.0,0.0
19,2,ai1,Mr Reid Furbish,brrr,2,312464.0,1192324.0,6254742.0,74305.0
19,2,ai2,Mr Ray Novate,value_add,2,334125.0,1165324.0,2574362.0,0.0
19,3,player,You,player,4,924301.0,571522.0,2935834.0,0.0
19,3,ai1,Mr Reid Furbish,brrr,2,321884.0,1215760.0,6254742.0,74305.0
19,3,ai2,Mr Ray Novate,value_add,2,340061.0,1188869.0,2574362.0,0.0
19,4,player,You,player,4,1009316.0,587025.0,2935834.0,0.0
19,4,ai1,Mr Reid Furbish,brrr,2,354661.0,1237290.0,6254742.0,74305.0
19,4,ai2,Mr Ray Novate,value_add,2,367449.0,1209375.0,2574362.0,0.0
19,5,player,You,player,4,1075458.0,629294.0,2935834.0,0.0
19,5,ai1,Mr Reid Furbish,brrr,2,357491.0,1278136.0,6254742.0,74305.0
19,5,ai2,Mr Ray Novate,value_add,3,423028.0,1188220.0,2574362.0,0.0
19,6,player,You,player,5,1146195.0,644889.0,2935834.0,0.0
19,6,ai1,Mr Reid Furbish,brrr,3,389400.0,1305753.0,6254742.0,74305.0
19,6,ai2,Mr Ray Novate,value_add,3,472003.0,1221305.0,2574362.0,0.0
19,7,player,You,player,5,1193148.0,709793.0,2935834.0,0.0
19,7,ai1,Mr Reid Furbish,brrr,3,431432.0,1340710.0,6254742.0,74305.0
19,7,ai2,Mr Ray Novate,value_add,3,550625.0,1242492.0,2574362.0,0.0
19,8,player,You,player,5,1306723.0,737671.0,2935834.0,0.0
19,8,ai1,Mr Reid Furbish,brrr,3,488709.0,1381753.0,6254742.0,74305.0
19,8,ai2,Mr Ray Novate,value_add,4,615549.0,1227409.0,2574362.0,0.0
19,9,player,You,player,5,1445014.0,781256.0,2935834.0,0.0
19,9,ai1,Mr Reid Furbish,brrr,3,570947.0,1420473.0,6254742.0,74305.0
19,9,ai2,Mr Ray Novate,value_add,4,716600.0,1268506.0,2574362.0,0.0
19,10,player,You,player,5,1529225.0,862871.0,2935834.0,0.0
19,10,ai1,Mr Reid Furbish,brrr,3,533600.0,1534561.0,6254742.0,74305.0
19,10,ai2,Mr Ray Novate,value_add,4,873435.0,1294977.0,2574362.0,0.0
19,11,player,You,player,4,1571641.0,992109.0,2935834.0,0.0
19,11,ai1,Mr Reid Furbish,brrr,3,587373.0,1588028.0,6254742.0,74305.0
19,11,ai2,Mr Ray Novate,value_add,5,995826.0,1282711.0,2574362.0,0.0
19,12,player,You,player,5,1751881.0,952909.0,2935834.0,0.0
19,12,ai1,Mr Reid Furbish,brrr,3,641145.0,1631131.0,6254742.0,74305.0
19,12,ai2,Mr Ray Novate,value_add,5,1211638.0,1312649.0,2574362.0,0.0
19,13,player,You,player,5,2148834.0,995111.0,2935834.0,0.0
19,13,ai1,Mr Reid Furbish,brrr,4,1040541.0,1366632.0,6254742.0,74305.0
19,13,ai2,Mr Ray Novate,value_add,5,1652306.0,1312028.0,2574362.0,0.0
19,14,player,You,player,5,2538304.0,1038389.0,2935834.0,0.0
19,14,ai1,Mr Reid Furbish,brrr,4,1638645.0,1394295.0,6254742.0,74305.0
19,14,ai2,Mr Ray Novate,value_add,5,1917221.0,1353953.0,2574362.0,0.0
19,15,player,You,player,5,2614193.0,1169279.0,2935834.0,0.0
19,15,ai1,Mr Reid Furbish,brrr,4,2820623.0,1431897.0,6254742.0,74305.0
19,15,ai2,Mr Ray Novate,value_add,5,1673578.0,1773984.0,2574362.0,0.0
